station_id,city_name,station_name,date,year,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
03772,London,03772 - London,2010-05-11,2010,Spring,7.3,3.6,10.5,0.0,,28.0,11.3,,,
03772,London,03772 - London,2010-05-12,2010,Spring,7.3,2.6,12.1,0.0,,,8.4,,1015.1,
03772,London,03772 - London,2010-05-13,2010,Spring,8.6,2.0,14.5,0.0,,177.0,8.8,,1014.7,
03772,London,03772 - London,2010-05-14,2010,Spring,10.2,4.3,15.0,0.0,,193.0,15.5,,,
03772,London,03772 - London,2010-05-15,2010,Spring,12.3,6.2,17.6,0.0,,288.0,11.0,,,
03772,London,03772 - London,2010-05-16,2010,Spring,11.1,4.8,16.4,0.0,,257.0,14.9,,1016.6,
03772,London,03772 - London,2010-05-17,2010,Spring,12.5,6.3,18.3,3.8,,310.0,9.2,,1023.5,
03772,London,03772 - London,2010-05-18,2010,Spring,13.4,6.7,19.3,0.0,,,7.2,,1028.4,
03772,London,03772 - London,2010-05-19,2010,Spring,14.9,7.3,21.7,0.0,,220.0,9.2,,1029.5,
03772,London,03772 - London,2010-05-20,2010,Spring,16.5,10.5,22.6,0.0,,270.0,6.1,,,
03772,London,03772 - London,2010-05-21,2010,Spring,19.1,14.1,25.2,0.0,,34.0,9.3,,1030.9,
03772,London,03772 - London,2010-05-22,2010,Spring,17.5,12.0,25.0,0.0,,67.0,11.1,,,
03772,London,03772 - London,2010-05-23,2010,Spring,20.3,11.6,28.1,0.0,,109.0,7.3,,,
03772,London,03772 - London,2010-05-24,2010,Spring,21.1,14.6,28.8,0.0,,259.0,11.0,,,
03772,London,03772 - London,2010-05-25,2010,Spring,15.4,12.5,20.7,0.0,,71.0,16.1,,1012.2,
03772,London,03772 - London,2010-05-26,2010,Spring,13.2,9.6,16.9,0.0,,74.0,15.2,,1009.9,
03772,London,03772 - London,2010-05-27,2010,Spring,12.8,9.5,18.7,2.5,,251.0,10.8,,,
03772,London,03772 - London,2010-05-28,2010,Spring,13.9,7.6,19.7,0.3,,259.0,17.1,,1014.1,
03772,London,03772 - London,2010-05-29,2010,Spring,13.2,10.5,16.5,0.0,,190.0,17.6,,1011.0,
03772,London,03772 - London,2010-05-30,2010,Spring,15.1,12.0,20.3,2.3,,288.0,22.2,,1010.8,
03772,London,03772 - London,2010-05-31,2010,Spring,13.4,10.2,16.5,0.0,,341.0,12.1,,1019.5,
03772,London,03772 - London,2010-06-01,2010,Summer,12.9,11.7,14.3,0.0,,123.0,9.8,,1017.0,
03772,London,03772 - London,2010-06-02,2010,Summer,16.3,,,1.8,,,,,,
03772,London,03772 - London,2010-06-03,2010,Summer,16.9,10.4,23.4,0.0,,76.0,12.8,,,
03772,London,03772 - London,2010-06-04,2010,Summer,19.5,11.2,27.4,0.0,,106.0,9.0,,1020.2,
03772,London,03772 - London,2010-06-05,2010,Summer,21.4,13.0,28.0,0.0,,139.0,9.1,,1017.8,
03772,London,03772 - London,2010-06-06,2010,Summer,18.4,14.8,24.3,0.5,,259.0,13.0,,1011.7,
03772,London,03772 - London,2010-06-07,2010,Summer,15.6,11.9,21.0,0.3,,239.0,13.0,,,
03772,London,03772 - London,2010-06-08,2010,Summer,15.4,11.6,20.4,0.0,,161.0,17.1,,1002.3,
03772,London,03772 - London,2010-06-09,2010,Summer,16.8,12.2,22.4,2.5,,126.0,10.0,,1004.2,
03772,London,03772 - London,2010-06-10,2010,Summer,15.8,14.0,19.9,0.0,,27.0,16.9,,1007.1,
03772,London,03772 - London,2010-06-11,2010,Summer,15.4,12.6,20.4,0.3,,,11.1,,,
03772,London,03772 - London,2010-06-12,2010,Summer,15.3,9.6,20.2,0.0,,341.0,10.3,,1015.3,
03772,London,03772 - London,2010-06-13,2010,Summer,16.0,10.7,22.2,0.0,,210.0,15.6,,1015.4,
03772,London,03772 - London,2010-06-14,2010,Summer,15.3,12.7,20.6,0.5,,32.0,12.7,,1016.6,
03772,London,03772 - London,2010-06-15,2010,Summer,13.9,8.8,17.8,0.3,,32.0,16.9,,1027.0,
03772,London,03772 - London,2010-06-16,2010,Summer,14.6,9.1,20.8,0.0,,38.0,16.1,,,
03772,London,03772 - London,2010-06-17,2010,Summer,16.5,8.4,23.3,0.0,,29.0,14.3,,,
03772,London,03772 - London,2010-06-18,2010,Summer,14.6,11.4,20.8,0.0,,31.0,10.7,,1020.2,
03772,London,03772 - London,2010-06-19,2010,Summer,12.6,7.7,15.4,0.8,,355.0,14.0,,1017.8,
03772,London,03772 - London,2010-06-20,2010,Summer,13.7,7.9,18.2,0.0,,352.0,10.8,,1021.0,
03772,London,03772 - London,2010-06-21,2010,Summer,19.0,13.5,24.7,0.0,,304.0,7.5,,1022.9,
03772,London,03772 - London,2010-06-22,2010,Summer,20.9,13.5,27.3,0.0,,245.0,11.8,,1023.2,
03772,London,03772 - London,2010-06-23,2010,Summer,20.9,13.8,27.3,0.0,,262.0,10.6,,1021.9,
03772,London,03772 - London,2010-06-24,2010,Summer,20.4,13.2,26.3,0.0,,278.0,10.8,,1019.4,
03772,London,03772 - London,2010-06-25,2010,Summer,21.1,14.5,27.8,0.0,,354.0,8.6,,1017.3,
03772,London,03772 - London,2010-06-26,2010,Summer,21.5,15.2,27.6,0.0,,106.0,14.6,,,
03772,London,03772 - London,2010-06-27,2010,Summer,22.7,14.2,30.6,0.0,,247.0,8.9,,1017.9,
03772,London,03772 - London,2010-06-28,2010,Summer,22.2,15.2,28.7,0.0,,274.0,10.1,,1020.4,
03772,London,03772 - London,2010-06-29,2010,Summer,21.5,16.1,28.6,0.0,,242.0,16.5,,,
03772,London,03772 - London,2010-06-30,2010,Summer,20.5,17.2,26.4,0.5,,235.0,13.1,,1018.6,
03772,London,03772 - London,2010-07-01,2010,Summer,20.2,13.7,27.2,0.0,,199.0,16.9,,1013.5,
03772,London,03772 - London,2010-07-02,2010,Summer,21.8,18.7,25.8,0.0,,219.0,15.9,,1011.4,
03772,London,03772 - London,2010-07-03,2010,Summer,20.6,14.8,26.1,0.3,,276.0,12.0,,1018.5,
03772,London,03772 - London,2010-07-04,2010,Summer,18.7,13.1,24.5,0.0,,237.0,19.9,,1020.2,
03772,London,03772 - London,2010-07-05,2010,Summer,19.0,13.4,24.2,0.0,,285.0,14.1,,,
03772,London,03772 - London,2010-07-06,2010,Summer,17.9,12.0,23.8,0.0,,251.0,12.0,,1025.1,
03772,London,03772 - London,2010-07-07,2010,Summer,18.9,14.7,24.0,0.0,,212.0,19.9,,1019.8,
03772,London,03772 - London,2010-07-08,2010,Summer,20.8,17.1,27.1,0.0,,231.0,14.2,,1018.0,
03772,London,03772 - London,2010-07-09,2010,Summer,22.9,15.7,31.2,0.0,,240.0,12.7,,1016.4,
03772,London,03772 - London,2010-07-10,2010,Summer,22.3,17.0,29.1,0.0,,221.0,13.6,,1017.5,
03772,London,03772 - London,2010-07-11,2010,Summer,21.3,17.4,27.5,0.0,,218.0,17.9,,1014.4,
03772,London,03772 - London,2010-07-12,2010,Summer,19.3,16.9,23.9,0.0,,246.0,13.0,,1012.1,
03772,London,03772 - London,2010-07-13,2010,Summer,17.2,14.4,21.7,1.0,,107.0,13.4,,1008.8,
03772,London,03772 - London,2010-07-14,2010,Summer,18.2,16.0,21.8,1.0,,169.0,18.1,,1002.9,
03772,London,03772 - London,2010-07-15,2010,Summer,17.8,14.9,21.5,6.6,,198.0,31.2,,1004.1,
03772,London,03772 - London,2010-07-16,2010,Summer,17.4,13.5,22.8,0.0,,204.0,28.1,,,
03772,London,03772 - London,2010-07-17,2010,Summer,17.1,13.0,22.0,0.0,,253.0,19.1,,,
03772,London,03772 - London,2010-07-18,2010,Summer,18.2,12.5,24.3,,,210.0,17.5,,,
03772,London,03772 - London,2010-07-19,2010,Summer,21.8,15.3,29.5,0.0,,207.0,15.3,,,
03772,London,03772 - London,2010-07-20,2010,Summer,22.6,18.1,28.0,0.0,,196.0,11.3,,,
03772,London,03772 - London,2010-07-21,2010,Summer,19.9,16.6,25.1,0.0,,219.0,19.9,,1006.3,
03772,London,03772 - London,2010-07-22,2010,Summer,17.1,13.6,22.7,0.0,,185.0,11.2,,1011.6,
03772,London,03772 - London,2010-07-23,2010,Summer,17.1,14.3,20.6,6.1,,12.0,9.5,,1020.0,
03772,London,03772 - London,2010-07-24,2010,Summer,19.1,14.3,25.5,0.0,,,12.1,,1022.1,
03772,London,03772 - London,2010-07-25,2010,Summer,20.3,16.4,26.0,0.0,,275.0,11.2,,1017.4,
03772,London,03772 - London,2010-07-26,2010,Summer,20.3,18.1,23.5,0.0,,314.0,11.3,,1016.7,
03772,London,03772 - London,2010-07-27,2010,Summer,20.8,16.8,26.3,0.0,,265.0,12.4,,1017.2,
03772,London,03772 - London,2010-07-28,2010,Summer,19.1,15.5,25.2,0.0,,293.0,14.8,,,
03772,London,03772 - London,2010-07-29,2010,Summer,17.9,13.2,23.3,0.0,,305.0,11.4,,1016.2,
03772,London,03772 - London,2010-07-30,2010,Summer,17.6,12.4,23.1,0.0,,271.0,12.2,,1014.8,
03772,London,03772 - London,2010-07-31,2010,Summer,19.7,17.0,25.1,2.0,,238.0,17.4,,1011.5,
03772,London,03772 - London,2010-08-01,2010,Summer,18.8,14.6,23.9,0.0,,259.0,11.3,,1013.2,
03772,London,03772 - London,2010-08-02,2010,Summer,18.8,15.8,23.4,0.0,,347.0,9.0,,,
03772,London,03772 - London,2010-08-03,2010,Summer,17.7,12.6,23.6,0.0,,258.0,12.0,,1015.9,
03772,London,03772 - London,2010-08-04,2010,Summer,16.4,14.0,20.1,3.0,,273.0,15.5,,1008.0,
03772,London,03772 - London,2010-08-05,2010,Summer,16.6,11.9,22.6,0.0,,290.0,14.3,,,
03772,London,03772 - London,2010-08-06,2010,Summer,17.0,11.6,21.4,0.3,,215.0,16.7,,1014.8,
03772,London,03772 - London,2010-08-07,2010,Summer,18.3,15.9,21.8,0.0,,238.0,14.5,,1014.6,
03772,London,03772 - London,2010-08-08,2010,Summer,19.1,13.5,24.5,1.0,,336.0,9.6,,1019.4,
03772,London,03772 - London,2010-08-09,2010,Summer,19.1,14.3,25.1,0.0,,224.0,16.3,,1015.6,
03772,London,03772 - London,2010-08-10,2010,Summer,16.8,14.3,19.3,6.6,,233.0,16.1,,1010.4,
03772,London,03772 - London,2010-08-11,2010,Summer,16.7,11.9,23.0,2.0,,272.0,10.3,,1013.1,
03772,London,03772 - London,2010-08-12,2010,Summer,15.2,12.7,20.4,0.0,,286.0,11.5,,1016.2,
03772,London,03772 - London,2010-08-13,2010,Summer,14.1,11.0,18.0,2.3,,291.0,11.5,,1017.5,
03772,London,03772 - London,2010-08-14,2010,Summer,14.6,13.0,18.4,4.8,,340.0,7.5,,1017.4,
03772,London,03772 - London,2010-08-15,2010,Summer,17.7,13.0,22.7,12.7,,19.0,14.0,,1020.2,
03772,London,03772 - London,2010-08-16,2010,Summer,17.9,12.8,25.4,0.0,,325.0,14.2,,1016.4,
03772,London,03772 - London,2010-08-17,2010,Summer,17.4,14.7,21.0,0.5,,239.0,16.6,,1010.8,
03772,London,03772 - London,2010-08-18,2010,Summer,16.6,13.0,21.6,0.0,,268.0,15.5,,1008.2,
03772,London,03772 - London,2010-08-19,2010,Summer,16.9,12.0,21.9,0.5,,211.0,17.6,,1012.2,
03772,London,03772 - London,2010-08-20,2010,Summer,19.2,16.7,21.5,0.0,,197.0,20.8,,1015.3,
03772,London,03772 - London,2010-08-21,2010,Summer,20.5,19.2,24.3,0.0,,214.0,22.5,,1018.3,
03772,London,03772 - London,2010-08-22,2010,Summer,19.6,17.0,23.1,0.0,,216.0,14.0,,1013.7,
03772,London,03772 - London,2010-08-23,2010,Summer,17.8,14.5,21.0,21.1,,232.0,22.6,,999.6,
03772,London,03772 - London,2010-08-24,2010,Summer,15.7,11.6,20.7,0.5,,249.0,25.5,,1008.8,
03772,London,03772 - London,2010-08-25,2010,Summer,14.0,12.1,18.2,7.9,,188.0,12.2,,1013.2,
03772,London,03772 - London,2010-08-26,2010,Summer,17.6,13.2,21.3,18.5,,245.0,12.8,,1004.2,
03772,London,03772 - London,2010-08-27,2010,Summer,14.5,12.1,18.5,8.4,,7.0,12.4,,1010.1,
03772,London,03772 - London,2010-08-28,2010,Summer,15.2,9.9,20.6,1.5,,282.0,15.5,,,
03772,London,03772 - London,2010-08-29,2010,Summer,14.7,11.9,19.6,0.0,,282.0,21.3,,1016.9,
03772,London,03772 - London,2010-08-30,2010,Summer,13.8,9.4,19.5,2.0,,349.0,13.2,,1023.6,
03772,London,03772 - London,2010-08-31,2010,Summer,14.9,8.4,20.5,0.0,,25.0,6.5,,1025.8,
03772,London,03772 - London,2010-09-01,2010,Autumn,15.3,9.7,21.3,0.0,,75.0,9.1,,,
03772,London,03772 - London,2010-09-02,2010,Autumn,15.5,10.5,21.9,0.0,,54.0,10.7,,,
03772,London,03772 - London,2010-09-03,2010,Autumn,16.5,11.9,22.5,0.0,,66.0,9.9,,,
03772,London,03772 - London,2010-09-04,2010,Autumn,16.1,11.4,22.0,0.0,,87.0,11.6,,1021.1,
03772,London,03772 - London,2010-09-05,2010,Autumn,16.6,13.2,21.8,0.0,,97.0,16.8,,1019.2,
03772,London,03772 - London,2010-09-06,2010,Autumn,16.5,13.8,21.8,0.3,,107.0,21.8,,1008.5,
03772,London,03772 - London,2010-09-07,2010,Autumn,15.9,13.0,19.6,0.0,,193.0,11.9,,1000.9,
03772,London,03772 - London,2010-09-08,2010,Autumn,15.9,13.6,20.6,1.5,,320.0,9.8,,,
03772,London,03772 - London,2010-09-09,2010,Autumn,16.2,13.0,22.5,0.0,,269.0,13.1,,1013.7,
03772,London,03772 - London,2010-09-10,2010,Autumn,17.7,14.0,22.4,0.3,,213.0,19.1,,1017.9,
03772,London,03772 - London,2010-09-11,2010,Autumn,18.1,16.0,22.5,0.0,,210.0,21.5,,1014.6,
03772,London,03772 - London,2010-09-12,2010,Autumn,15.1,11.0,20.8,0.3,,,,,,
03772,London,03772 - London,2010-09-13,2010,Autumn,14.8,10.1,18.5,0.0,,235.0,16.9,,1025.2,
03772,London,03772 - London,2010-09-14,2010,Autumn,16.9,13.7,20.1,0.8,,237.0,26.7,,1016.3,
03772,London,03772 - London,2010-09-15,2010,Autumn,13.3,9.6,18.0,2.8,,255.0,23.6,,1012.0,
03772,London,03772 - London,2010-09-16,2010,Autumn,13.9,11.7,18.1,0.3,,278.0,15.1,,1011.6,
03772,London,03772 - London,2010-09-17,2010,Autumn,11.3,7.6,16.4,0.0,,293.0,13.6,,1016.5,
03772,London,03772 - London,2010-09-18,2010,Autumn,11.9,7.1,18.0,0.0,,281.0,11.2,,1019.6,
03772,London,03772 - London,2010-09-19,2010,Autumn,14.7,11.9,18.3,0.0,,229.0,21.5,,1015.7,
03772,London,03772 - London,2010-09-20,2010,Autumn,17.3,15.3,22.8,0.0,,244.0,19.1,,1013.7,
03772,London,03772 - London,2010-09-21,2010,Autumn,15.7,10.3,21.9,0.0,,192.0,7.3,,1018.9,
03772,London,03772 - London,2010-09-22,2010,Autumn,16.7,10.3,23.2,0.0,,160.0,12.8,,1016.2,
03772,London,03772 - London,2010-09-23,2010,Autumn,15.2,12.7,18.3,,,201.0,13.4,,1007.4,
03772,London,03772 - London,2010-09-24,2010,Autumn,11.7,9.6,14.5,10.9,,317.0,14.4,,1006.0,
03772,London,03772 - London,2010-09-25,2010,Autumn,9.4,5.4,14.0,2.3,,329.0,13.5,,,
03772,London,03772 - London,2010-09-26,2010,Autumn,10.4,7.6,13.2,0.0,,322.0,16.1,,1013.4,
03772,London,03772 - London,2010-09-27,2010,Autumn,13.3,10.7,15.8,1.3,,322.0,7.3,,1012.5,
03772,London,03772 - London,2010-09-28,2010,Autumn,14.8,13.0,16.7,0.5,,314.0,7.1,,1016.7,
03772,London,03772 - London,2010-09-29,2010,Autumn,14.4,11.6,17.3,0.3,,174.0,14.3,,1015.9,
03772,London,03772 - London,2010-09-30,2010,Autumn,12.0,7.0,16.4,9.4,,241.0,10.1,,1014.1,
03772,London,03772 - London,2010-10-01,2010,Autumn,14.4,12.5,16.4,0.3,,168.0,20.4,,1003.5,
03772,London,03772 - London,2010-10-02,2010,Autumn,12.8,10.2,17.0,11.9,,193.0,9.6,,1003.8,
03772,London,03772 - London,2010-10-03,2010,Autumn,15.2,12.4,17.7,21.8,,164.0,17.1,,996.1,
03772,London,03772 - London,2010-10-04,2010,Autumn,13.9,12.8,16.3,2.5,,14.0,7.3,,998.8,
03772,London,03772 - London,2010-10-05,2010,Autumn,15.3,11.3,18.3,1.5,,186.0,14.9,,1000.5,
03772,London,03772 - London,2010-10-06,2010,Autumn,14.4,11.6,18.3,0.0,,199.0,16.1,,,
03772,London,03772 - London,2010-10-07,2010,Autumn,13.6,8.0,18.6,3.0,,,11.1,,1017.4,
03772,London,03772 - London,2010-10-08,2010,Autumn,16.9,14.9,21.1,0.0,,83.0,15.1,,1015.5,
03772,London,03772 - London,2010-10-09,2010,Autumn,16.0,15.0,17.4,0.0,,63.0,14.9,,1014.8,
03772,London,03772 - London,2010-10-10,2010,Autumn,15.7,12.1,20.3,0.0,,50.0,15.3,,1012.5,
03772,London,03772 - London,2010-10-11,2010,Autumn,13.8,11.0,18.6,0.0,,37.0,18.4,,1017.9,
03772,London,03772 - London,2010-10-12,2010,Autumn,12.1,9.5,15.3,0.0,,35.0,13.1,,1020.6,
03772,London,03772 - London,2010-10-13,2010,Autumn,10.9,9.7,12.5,0.0,,33.0,12.6,,1021.3,
03772,London,03772 - London,2010-10-14,2010,Autumn,10.4,9.7,11.7,0.0,,9.0,8.7,,1021.4,
03772,London,03772 - London,2010-10-15,2010,Autumn,10.7,9.1,13.1,0.0,,328.0,10.5,,1018.8,
03772,London,03772 - London,2010-10-16,2010,Autumn,9.1,6.4,13.5,1.5,,352.0,11.4,,1020.0,
03772,London,03772 - London,2010-10-17,2010,Autumn,8.0,4.7,13.9,0.0,,342.0,8.0,,1025.9,
03772,London,03772 - London,2010-10-18,2010,Autumn,9.4,2.8,14.6,,,236.0,12.7,,1020.2,
03772,London,03772 - London,2010-10-19,2010,Autumn,9.4,6.1,13.8,5.1,,284.0,15.4,,1011.3,
03772,London,03772 - London,2010-10-20,2010,Autumn,5.2,2.8,9.3,0.0,,304.0,12.9,,1019.4,
03772,London,03772 - London,2010-10-21,2010,Autumn,6.2,-0.6,12.5,0.0,,252.0,13.6,,1023.3,
03772,London,03772 - London,2010-10-22,2010,Autumn,8.7,3.5,14.2,0.3,,233.0,12.8,,1018.0,
03772,London,03772 - London,2010-10-23,2010,Autumn,10.0,7.6,12.8,0.0,,248.0,18.1,,1004.1,
03772,London,03772 - London,2010-10-24,2010,Autumn,6.4,2.7,11.2,0.3,,331.0,9.5,,1015.3,
03772,London,03772 - London,2010-10-25,2010,Autumn,5.3,1.0,12.1,0.0,,,,,,
03772,London,03772 - London,2010-10-26,2010,Autumn,8.8,1.9,13.9,0.0,,196.0,16.8,,1023.9,
03772,London,03772 - London,2010-10-27,2010,Autumn,13.7,11.1,17.6,4.3,,224.0,20.4,,1016.8,
03772,London,03772 - London,2010-10-28,2010,Autumn,13.1,10.2,15.4,0.3,,208.0,19.7,,1015.1,
03772,London,03772 - London,2010-10-29,2010,Autumn,12.8,11.9,14.7,0.0,,180.0,22.3,,1001.0,
03772,London,03772 - London,2010-10-30,2010,Autumn,11.3,9.1,14.6,5.1,,180.0,14.9,,997.4,
03772,London,03772 - London,2010-10-31,2010,Autumn,11.1,9.4,12.4,4.1,,56.0,10.5,,1000.1,
03772,London,03772 - London,2010-11-01,2010,Autumn,10.5,8.0,14.1,,,,9.5,,,
03772,London,03772 - London,2010-11-02,2010,Autumn,13.3,9.7,15.3,0.5,,223.0,25.3,,1009.8,
03772,London,03772 - London,2010-11-03,2010,Autumn,14.8,13.1,16.4,0.0,,242.0,25.1,,1011.4,
03772,London,03772 - London,2010-11-04,2010,Autumn,16.2,14.7,18.5,0.0,,233.0,31.4,,1017.7,
03772,London,03772 - London,2010-11-05,2010,Autumn,15.1,9.7,17.4,,,242.0,23.7,,1018.7,
03772,London,03772 - London,2010-11-06,2010,Autumn,9.1,6.2,11.2,6.6,,303.0,8.7,,1015.8,
03772,London,03772 - London,2010-11-07,2010,Autumn,6.1,4.7,9.3,0.0,,10.0,8.7,,1006.2,
03772,London,03772 - London,2010-11-08,2010,Autumn,6.6,4.6,9.5,3.0,,129.0,22.6,,973.1,
03772,London,03772 - London,2010-11-09,2010,Autumn,7.3,5.6,8.5,4.1,,42.0,19.4,,976.5,
03772,London,03772 - London,2010-11-10,2010,Autumn,4.6,1.5,8.3,0.0,,319.0,13.9,,,
03772,London,03772 - London,2010-11-11,2010,Autumn,9.1,0.7,15.0,0.3,,210.0,31.6,,990.5,
03772,London,03772 - London,2010-11-12,2010,Autumn,10.7,9.6,12.0,5.6,,246.0,27.0,,992.6,
03772,London,03772 - London,2010-11-13,2010,Autumn,9.4,8.4,10.4,2.8,,210.0,12.3,,993.6,
03772,London,03772 - London,2010-11-14,2010,Autumn,6.8,4.5,8.2,0.0,,268.0,8.6,,995.9,
03772,London,03772 - London,2010-11-15,2010,Autumn,3.1,0.8,8.2,0.0,,321.0,3.8,,1013.7,
03772,London,03772 - London,2010-11-16,2010,Autumn,3.0,-0.6,6.4,0.0,,,5.8,,1020.0,
03772,London,03772 - London,2010-11-17,2010,Autumn,6.7,3.7,7.5,0.3,,120.0,21.1,,1007.7,
03772,London,03772 - London,2010-11-18,2010,Autumn,7.7,5.0,10.9,0.0,,129.0,12.9,,1004.9,
03772,London,03772 - London,2010-11-19,2010,Autumn,6.7,2.3,12.2,,,,5.2,,1011.4,
03772,London,03772 - London,2010-11-20,2010,Autumn,6.6,4.8,8.4,0.3,,50.0,11.6,,,
03772,London,03772 - London,2010-11-21,2010,Autumn,6.6,4.8,7.6,0.5,,18.0,12.6,,1011.5,
03772,London,03772 - London,2010-11-22,2010,Autumn,6.3,5.2,7.7,0.0,,9.0,11.1,,1009.7,
03772,London,03772 - London,2010-11-23,2010,Autumn,5.9,3.7,7.6,0.3,,321.0,10.8,,1011.8,
03772,London,03772 - London,2010-11-24,2010,Autumn,2.4,-0.1,5.6,0.0,,289.0,9.6,,1010.6,
03772,London,03772 - London,2010-11-25,2010,Autumn,1.4,0.0,2.5,0.3,,324.0,11.1,,1008.6,
03772,London,03772 - London,2010-11-26,2010,Autumn,-0.1,-3.0,3.8,0.0,,303.0,8.5,,1007.1,
03772,London,03772 - London,2010-11-27,2010,Autumn,-1.1,-3.1,1.5,0.0,,6.0,7.7,,1004.0,
03772,London,03772 - London,2010-11-28,2010,Autumn,-1.9,-4.7,1.6,0.0,,0.0,6.8,,1006.0,
03772,London,03772 - London,2010-11-29,2010,Autumn,0.2,-1.5,1.5,0.0,,8.0,12.4,,1011.4,
03772,London,03772 - London,2010-11-30,2010,Autumn,0.9,0.0,2.0,0.3,,38.0,17.4,,1012.2,
03772,London,03772 - London,2010-12-01,2010,Winter,-0.1,-1.2,0.2,1.5,,32.0,23.0,,1007.6,
03772,London,03772 - London,2010-12-02,2010,Winter,-0.8,-1.9,0.1,0.0,20.0,35.0,17.5,,1007.8,
03772,London,03772 - London,2010-12-03,2010,Winter,-3.1,-5.0,0.3,0.3,10.0,270.0,10.2,,1011.9,
03772,London,03772 - London,2010-12-04,2010,Winter,3.9,-3.9,6.5,0.0,,213.0,11.7,,,
03772,London,03772 - London,2010-12-05,2010,Winter,1.9,-0.7,5.0,0.5,,,7.9,,1004.5,
03772,London,03772 - London,2010-12-06,2010,Winter,-1.8,-3.0,-0.7,0.0,,7.0,6.3,,1003.1,
03772,London,03772 - London,2010-12-07,2010,Winter,-0.4,-2.0,1.5,0.0,,14.0,7.6,,1005.4,
03772,London,03772 - London,2010-12-08,2010,Winter,0.4,-1.4,3.4,0.0,,354.0,14.3,,1013.2,
03772,London,03772 - London,2010-12-09,2010,Winter,0.6,-2.1,4.3,0.0,,278.0,14.1,,1029.8,
03772,London,03772 - London,2010-12-10,2010,Winter,4.4,0.5,7.1,0.0,,264.0,14.7,,1031.6,
03772,London,03772 - London,2010-12-11,2010,Winter,6.8,4.9,8.4,0.0,,290.0,11.5,,1025.8,
03772,London,03772 - London,2010-12-12,2010,Winter,3.9,1.0,6.2,0.0,,355.0,8.3,,1024.5,
03772,London,03772 - London,2010-12-13,2010,Winter,2.1,-1.0,4.3,0.3,,331.0,6.3,,1027.7,
03772,London,03772 - London,2010-12-14,2010,Winter,3.8,1.1,5.1,0.3,,14.0,8.8,,1032.9,
03772,London,03772 - London,2010-12-15,2010,Winter,2.2,-0.6,5.0,0.0,,311.0,9.5,,1035.1,
03772,London,03772 - London,2010-12-16,2010,Winter,4.1,-1.3,7.1,0.5,,284.0,20.3,,1010.7,
03772,London,03772 - London,2010-12-17,2010,Winter,-3.1,-4.4,0.2,3.3,,278.0,11.9,,998.9,
03772,London,03772 - London,2010-12-18,2010,Winter,-2.5,-6.9,0.5,0.3,79.0,123.0,11.2,,992.0,
03772,London,03772 - London,2010-12-19,2010,Winter,-2.9,-5.5,0.5,0.3,51.0,21.0,9.9,,994.8,
03772,London,03772 - London,2010-12-20,2010,Winter,-3.2,-9.4,1.0,0.0,51.0,59.0,10.6,,1001.2,
03772,London,03772 - London,2010-12-21,2010,Winter,1.0,0.2,1.7,2.0,30.0,32.0,9.4,,1002.6,
03772,London,03772 - London,2010-12-22,2010,Winter,0.9,-0.2,1.7,3.0,20.0,9.0,10.4,,1005.9,
03772,London,03772 - London,2010-12-23,2010,Winter,0.9,-1.1,2.3,0.0,10.0,11.0,17.9,,1010.4,
03772,London,03772 - London,2010-12-24,2010,Winter,0.7,-0.6,2.1,0.3,10.0,350.0,12.5,,1018.8,
03772,London,03772 - London,2010-12-25,2010,Winter,-1.9,-3.1,-0.1,0.3,10.0,298.0,8.2,,1028.0,
03772,London,03772 - London,2010-12-26,2010,Winter,-2.2,-6.0,1.7,0.0,20.0,219.0,5.8,,1027.8,
03772,London,03772 - London,2010-12-27,2010,Winter,3.1,0.5,4.9,0.0,10.0,164.0,16.5,,1016.9,
03772,London,03772 - London,2010-12-28,2010,Winter,5.2,2.5,7.8,5.6,,142.0,9.2,,1013.9,
03772,London,03772 - London,2010-12-29,2010,Winter,8.0,6.9,9.5,0.0,,116.0,6.1,,1019.6,
03772,London,03772 - London,2010-12-30,2010,Winter,6.6,5.6,7.6,1.0,,75.0,8.2,,1024.4,
03772,London,03772 - London,2010-12-31,2010,Winter,5.8,5.0,6.8,0.0,,12.0,5.1,,1026.5,
03772,London,03772 - London,2011-01-01,2011,Winter,5.6,4.1,7.2,0.0,,327.0,10.1,,1025.0,
03772,London,03772 - London,2011-01-02,2011,Winter,2.9,2.1,4.0,0.5,,350.0,7.4,,1028.3,
03772,London,03772 - London,2011-01-03,2011,Winter,1.4,-0.3,2.9,0.0,,206.0,6.6,,1024.6,
03772,London,03772 - London,2011-01-04,2011,Winter,2.7,0.3,5.0,0.0,,201.0,10.3,,1013.6,
03772,London,03772 - London,2011-01-05,2011,Winter,5.6,3.8,7.1,0.0,,197.0,20.2,,1000.4,
03772,London,03772 - London,2011-01-06,2011,Winter,4.1,2.4,5.5,0.5,,,6.4,,995.6,
03772,London,03772 - London,2011-01-07,2011,Winter,6.1,1.0,10.8,11.4,,122.0,12.9,,999.2,
03772,London,03772 - London,2011-01-08,2011,Winter,6.9,2.0,10.4,13.0,,220.0,22.5,,996.9,
03772,London,03772 - London,2011-01-09,2011,Winter,3.1,1.5,7.2,1.0,,238.0,14.8,,1011.6,
